"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
911,15,"AUS","Australia",8,"South Australia",911,"Franklin Harbour","AU.SA.FH",NA,"","District Council","District Council","",""
912,15,"AUS","Australia",8,"South Australia",912,"Gawler","AU.SA.GA",NA,"","Town","Town","",""
913,15,"AUS","Australia",8,"South Australia",913,"Goyder","AU.SA.GO",NA,"","Rural City","Rural City","",""
914,15,"AUS","Australia",8,"South Australia",914,"Grant","AU.SA.GR",NA,"","District Council","District Council","",""
915,15,"AUS","Australia",8,"South Australia",915,"Holdfast Bay - North","",NA,"","City","City","",""
916,15,"AUS","Australia",8,"South Australia",916,"Holdfast Bay - South","",NA,"","City","City","",""
917,15,"AUS","Australia",8,"South Australia",917,"Kangaroo Island","AU.SA.KI",NA,"","District Council","District Council","",""
918,15,"AUS","Australia",8,"South Australia",918,"Karoonda East Murray","AU.SA.KE",NA,"","District Council","District Council","",""
919,15,"AUS","Australia",8,"South Australia",919,"Kimba","AU.SA.KB",NA,"","District Council","District Council","",""
920,15,"AUS","Australia",8,"South Australia",920,"Kingston","",NA,"","District Council","District Council","",""
921,15,"AUS","Australia",8,"South Australia",921,"Le Hunte","AU.SA.LH",NA,"","District Council","District Council","",""
922,15,"AUS","Australia",8,"South Australia",922,"Light","AU.SA.LI",NA,"","Rural City","Rural City","",""
923,15,"AUS","Australia",8,"South Australia",923,"Lower Eyre Peninsula","AU.SA.LE",NA,"","District Council","District Council","",""
924,15,"AUS","Australia",8,"South Australia",924,"Loxton Waikerie - West","",NA,"","District Council","District Council","",""
925,15,"AUS","Australia",8,"South Australia",925,"Loxton Waikerie  - East","",NA,"","District Council","District Council","",""
926,15,"AUS","Australia",8,"South Australia",926,"Mallala","AU.SA.ML",NA,"","District Council","District Council","",""
927,15,"AUS","Australia",8,"South Australia",927,"Maralinga Tjarutja","",NA,"","Aboriginal Council","Aboriginal Council","",""
928,15,"AUS","Australia",8,"South Australia",928,"Marion - Central","",NA,"","City","City","",""
929,15,"AUS","Australia",8,"South Australia",929,"Marion - North","",NA,"","City","City","",""
930,15,"AUS","Australia",8,"South Australia",930,"Marion - South","",NA,"","City","City","",""
931,15,"AUS","Australia",8,"South Australia",931,"Mid Murray","AU.SA.MM",NA,"","District Council","District Council","",""
932,15,"AUS","Australia",8,"South Australia",932,"Mitcham - Hills","",NA,"","City","City","",""
933,15,"AUS","Australia",8,"South Australia",933,"Mitcham - North-East","",NA,"","City","City","",""
934,15,"AUS","Australia",8,"South Australia",934,"Mitcham  - West","",NA,"","City","City","",""
935,15,"AUS","Australia",8,"South Australia",935,"Mount Barker  - Central","",NA,"","District Council","District Council","",""
936,15,"AUS","Australia",8,"South Australia",936,"Mount Barker Bal","",NA,"","District Council","District Council","",""
937,15,"AUS","Australia",8,"South Australia",937,"Mount Gambier","AU.SA.MG",NA,"","City","City","",""
938,15,"AUS","Australia",8,"South Australia",938,"Mount Remarkable (DC)","",NA,"","District Council","District Council","",""
939,15,"AUS","Australia",8,"South Australia",939,"Murray Bridge","AU.SA.MU",NA,"","Rural City","Rural City","",""
940,15,"AUS","Australia",8,"South Australia",940,"Naracoorte Lucindale","AU.SA.NL",NA,"","District Council","District Council","",""
941,15,"AUS","Australia",8,"South Australia",941,"Northern Areas","AU.SA.NA",NA,"","District Council","District Council","",""
942,15,"AUS","Australia",8,"South Australia",942,"Norw. P'ham St Ptrs  - East","",NA,"","City","City","",""
943,15,"AUS","Australia",8,"South Australia",943,"Norw. P'ham St Ptrs  - West","",NA,"","City","City","",""
944,15,"AUS","Australia",8,"South Australia",944,"Onkaparinga - Hackham","",NA,"","City","City","",""
945,15,"AUS","Australia",8,"South Australia",945,"Onkaparinga - Hills","",NA,"","City","City","",""
946,15,"AUS","Australia",8,"South Australia",946,"Onkaparinga - Morphett","",NA,"","City","City","",""
947,15,"AUS","Australia",8,"South Australia",947,"Onkaparinga - North Coast","",NA,"","City","City","",""
948,15,"AUS","Australia",8,"South Australia",948,"Onkaparinga - Reservoir","",NA,"","City","City","",""
949,15,"AUS","Australia",8,"South Australia",949,"Onkaparinga - South Coast","",NA,"","City","City","",""
950,15,"AUS","Australia",8,"South Australia",950,"Onkaparinga - Woodcroft","",NA,"","City","City","",""
951,15,"AUS","Australia",8,"South Australia",951,"Orroroo/Carrieton","AU.SA.OC",NA,"","District Council","District Council","",""
952,15,"AUS","Australia",8,"South Australia",952,"Peterborough","AU.SA.PB",NA,"","District Council","District Council","",""
953,15,"AUS","Australia",8,"South Australia",953,"Playford - East Central","",NA,"","City","City","",""
954,15,"AUS","Australia",8,"South Australia",954,"Playford - Elizabeth","",NA,"","City","City","",""
955,15,"AUS","Australia",8,"South Australia",955,"Playford - Hills","",NA,"","City","City","",""
956,15,"AUS","Australia",8,"South Australia",956,"Playford - West Central","",NA,"","City","City","",""
957,15,"AUS","Australia",8,"South Australia",957,"Playford - West","",NA,"","City","City","",""
958,15,"AUS","Australia",8,"South Australia",958,"Port Adel. Enfield - Coast","",NA,"","City","City","",""
959,15,"AUS","Australia",8,"South Australia",959,"Port Adel. Enfield - East","",NA,"","City","City","",""
960,15,"AUS","Australia",8,"South Australia",960,"Port Adel. Enfield - Inner","",NA,"","City","City","",""
961,15,"AUS","Australia",8,"South Australia",961,"Port Adel. Enfield - Park","",NA,"","City","City","",""
962,15,"AUS","Australia",8,"South Australia",962,"Port Adel. Enfield - Port","",NA,"","City","City","",""
963,15,"AUS","Australia",8,"South Australia",963,"Port Augusta","AU.SA.PA",NA,"","City","City","",""
964,15,"AUS","Australia",8,"South Australia",964,"Port Lincoln","AU.SA.PL",NA,"","City","City","",""
965,15,"AUS","Australia",8,"South Australia",965,"Port Pirie C Dists - City","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
966,15,"AUS","Australia",8,"South Australia",966,"Port Pirie C Dists Bal","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
967,15,"AUS","Australia",8,"South Australia",967,"Prospect","AU.SA.PR",NA,"","City","City","",""
968,15,"AUS","Australia",8,"South Australia",968,"Renmark Paringa - Paringa","",NA,"","District Council","District Council","",""
969,15,"AUS","Australia",8,"South Australia",969,"Renmark Paringa - Renmark","",NA,"","District Council","District Council","",""
970,15,"AUS","Australia",8,"South Australia",970,"Robe","AU.SA.RO",NA,"","District Council","District Council","",""
971,15,"AUS","Australia",8,"South Australia",971,"Roxby Downs","AU.SA.RD",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
972,15,"AUS","Australia",8,"South Australia",972,"Salisbury - Central","",NA,"","City","City","",""
973,15,"AUS","Australia",8,"South Australia",973,"Salisbury - Inner North","",NA,"","City","City","",""
974,15,"AUS","Australia",8,"South Australia",974,"Salisbury - North-East","",NA,"","City","City","",""
975,15,"AUS","Australia",8,"South Australia",975,"Salisbury - South-East","",NA,"","City","City","",""
976,15,"AUS","Australia",8,"South Australia",976,"Salisbury Bal","",NA,"","City","City","",""
977,15,"AUS","Australia",8,"South Australia",977,"Southern Mallee","AU.SA.SM",NA,"","District Council","District Council","",""
978,15,"AUS","Australia",8,"South Australia",978,"Streaky Bay","AU.SA.SB",NA,"","District Council","District Council","",""
979,15,"AUS","Australia",8,"South Australia",979,"Tatiara","AU.SA.TA",NA,"","District Council","District Council","",""
980,15,"AUS","Australia",8,"South Australia",980,"Tea Tree Gully - Central","",NA,"","City","City","",""
981,15,"AUS","Australia",8,"South Australia",981,"Tea Tree Gully - North","",NA,"","City","City","",""
982,15,"AUS","Australia",8,"South Australia",982,"Tea Tree Gully - South","",NA,"","City","City","",""
983,15,"AUS","Australia",8,"South Australia",983,"Tea Tree Gully  - Hills","",NA,"","City","City","",""
984,15,"AUS","Australia",8,"South Australia",984,"The Coorong","",NA,"","District Council","District Council","",""
985,15,"AUS","Australia",8,"South Australia",985,"Tumby Bay","AU.SA.TB",NA,"","District Council","District Council","",""
986,15,"AUS","Australia",8,"South Australia",986,"Unincorp. Far North","",NA,"","Unknown","Unknown","",""
987,15,"AUS","Australia",8,"South Australia",987,"Unincorp. Flinders Ranges","",NA,"","Unknown","Unknown","",""
988,15,"AUS","Australia",8,"South Australia",988,"Unincorp. Lincoln","",NA,"","Unknown","Unknown","",""
989,15,"AUS","Australia",8,"South Australia",989,"Unincorp. Murray Mallee","",NA,"","Unknown","Unknown","",""
990,15,"AUS","Australia",8,"South Australia",990,"Unincorp. Pirie","",NA,"","Unknown","Unknown","",""
991,15,"AUS","Australia",8,"South Australia",991,"Unincorp. Riverland","",NA,"","Unknown","Unknown","",""
992,15,"AUS","Australia",8,"South Australia",992,"Unincorp. West Coast","",NA,"","Unknown","Unknown","",""
993,15,"AUS","Australia",8,"South Australia",993,"Unincorp. Western","",NA,"","Unknown","Unknown","",""
994,15,"AUS","Australia",8,"South Australia",994,"Unincorp. Whyalla","",NA,"","Unknown","Unknown","",""
995,15,"AUS","Australia",8,"South Australia",995,"Unincorp. Yorke","",NA,"","Unknown","Unknown","",""
996,15,"AUS","Australia",8,"South Australia",996,"Unley - East","",NA,"","City","City","",""
997,15,"AUS","Australia",8,"South Australia",997,"Unley - West","",NA,"","City","City","",""
998,15,"AUS","Australia",8,"South Australia",998,"Victor Harbor","AU.SA.VH",NA,"","District Council","District Council","",""
999,15,"AUS","Australia",8,"South Australia",999,"Wakefield","AU.SA.WF",NA,"","Rural City","Rural City","",""
1000,15,"AUS","Australia",8,"South Australia",1000,"Walkerville","AU.SA.WV",NA,"","Town","Town","",""
1001,15,"AUS","Australia",8,"South Australia",1001,"Wattle Range - East","",NA,"","District Council","District Council","",""
1002,15,"AUS","Australia",8,"South Australia",1002,"Wattle Range  - West","",NA,"","District Council","District Council","",""
1003,15,"AUS","Australia",8,"South Australia",1003,"West Torrens - East","",NA,"","City","City","",""
1004,15,"AUS","Australia",8,"South Australia",1004,"West Torrens - West","",NA,"","City","City","",""
1005,15,"AUS","Australia",8,"South Australia",1005,"Whyalla","AU.SA.WH",NA,"","City","City","",""
1006,15,"AUS","Australia",8,"South Australia",1006,"Yankalilla","AU.SA.YA",NA,"","District Council","District Council","",""
1007,15,"AUS","Australia",8,"South Australia",1007,"Yorke Peninsula - North","",NA,"","District Council","District Council","",""
1008,15,"AUS","Australia",8,"South Australia",1008,"Yorke Peninsula - South","",NA,"","District Council","District Council","",""
1009,15,"AUS","Australia",9,"Tasmania",1009,"Break O'Day","AU.TS.BO",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1010,15,"AUS","Australia",9,"Tasmania",1010,"Brighton","AU.TS.BR",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1011,15,"AUS","Australia",9,"Tasmania",1011,"Burnie  - Pt A","",NA,"","City","City","",""
1012,15,"AUS","Australia",9,"Tasmania",1012,"Burnie  - Pt B","",NA,"","City","City","",""
1013,15,"AUS","Australia",9,"Tasmania",1013,"Central Coast - Pt A","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1014,15,"AUS","Australia",9,"Tasmania",1014,"Central Coast - Pt B","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1015,15,"AUS","Australia",9,"Tasmania",1015,"Central Highlands","AU.TS.CH",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1016,15,"AUS","Australia",9,"Tasmania",1016,"Circular Head","AU.TS.CI",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1017,15,"AUS","Australia",9,"Tasmania",1017,"Clarence","AU.TS.CL",NA,"","City","City","",""
1018,15,"AUS","Australia",9,"Tasmania",1018,"Derwent Valley","AU.TS.DV",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1019,15,"AUS","Australia",9,"Tasmania",1019,"Devonport","AU.TS.DE",NA,"","City","City","",""
1020,15,"AUS","Australia",9,"Tasmania",1020,"Dorset","AU.TS.DO",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1021,15,"AUS","Australia",9,"Tasmania",1021,"Flinders","AU.TS.FL",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1022,15,"AUS","Australia",9,"Tasmania",1022,"George Town - Pt A","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1023,15,"AUS","Australia",9,"Tasmania",1023,"George Town - Pt B","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1024,15,"AUS","Australia",9,"Tasmania",1024,"Glamorgan-Spring Bay","AU.TS.GS",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1025,15,"AUS","Australia",9,"Tasmania",1025,"Glenorchy","AU.TS.GL",NA,"","City","City","",""
1026,15,"AUS","Australia",9,"Tasmania",1026,"Hobart","AU.TS.HO",NA,"","City","City","",""
1027,15,"AUS","Australia",9,"Tasmania",1027,"Huon Valley","AU.TS.HV",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1028,15,"AUS","Australia",9,"Tasmania",1028,"Kentish","AU.TS.KE",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1029,15,"AUS","Australia",9,"Tasmania",1029,"King Island","AU.TS.KI",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1030,15,"AUS","Australia",9,"Tasmania",1030,"Kingborough","AU.TS.KB",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1031,15,"AUS","Australia",9,"Tasmania",1031,"Latrobe - Pt A","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1032,15,"AUS","Australia",9,"Tasmania",1032,"Latrobe - Pt B","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1033,15,"AUS","Australia",9,"Tasmania",1033,"Launceston - Pt B","",NA,"","City","City","",""
1034,15,"AUS","Australia",9,"Tasmania",1034,"Launceston - Pt C","",NA,"","City","City","",""
1035,15,"AUS","Australia",9,"Tasmania",1035,"Macquarie Island","AU.TS.??",NA,"","State reserve","","",""
1036,15,"AUS","Australia",9,"Tasmania",1036,"Meander Valley","AU.TS.MV",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","","Meander Valley - Pt B"
1037,15,"AUS","Australia",9,"Tasmania",1037,"Northern Midlands - Pt A","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1038,15,"AUS","Australia",9,"Tasmania",1038,"Northern Midlands - Pt B","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1039,15,"AUS","Australia",9,"Tasmania",1039,"Sorell","AU.TS.SO",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1040,15,"AUS","Australia",9,"Tasmania",1040,"Southern Midlands","AU.TS.SM",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1041,15,"AUS","Australia",9,"Tasmania",1041,"Tasman","AU.TS.TA",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1042,15,"AUS","Australia",9,"Tasmania",1042,"Waratah/Wynyard - Pt A","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1043,15,"AUS","Australia",9,"Tasmania",1043,"Waratah/Wynyard - Pt B","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1044,15,"AUS","Australia",9,"Tasmania",1044,"West Coast","AU.TS.WC",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
1045,15,"AUS","Australia",9,"Tasmania",1045,"West Tamar - Pt A","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1046,15,"AUS","Australia",9,"Tasmania",1046,"West Tamar - Pt B","",NA,"","Municipality / Mun. Council","Municipality / Mun. Council","",""
1047,15,"AUS","Australia",10,"Victoria",1047,"Alpine- West","",NA,"","Shire","Shire","",""
1048,15,"AUS","Australia",10,"Victoria",1048,"Alpine - East","",NA,"","Shire","Shire","",""
1049,15,"AUS","Australia",10,"Victoria",1049,"Ararat","AU.VI.AR",NA,"","Rural City","Rural City","",""
1050,15,"AUS","Australia",10,"Victoria",1050,"Ballarat - North","",NA,"","City","City","",""
1051,15,"AUS","Australia",10,"Victoria",1051,"Ballarat  - Central","",NA,"","City","City","",""
1052,15,"AUS","Australia",10,"Victoria",1052,"Ballarat  - Inner North","",NA,"","City","City","",""
1053,15,"AUS","Australia",10,"Victoria",1053,"Ballarat  - South","",NA,"","City","City","",""
1054,15,"AUS","Australia",10,"Victoria",1054,"Banyule - Heidelberg","",NA,"","City","City","",""
1055,15,"AUS","Australia",10,"Victoria",1055,"Banyule - North","",NA,"","City","City","",""
1056,15,"AUS","Australia",10,"Victoria",1056,"Bass Coast  - Phillip Is.","",NA,"","Shire","Shire","",""
1057,15,"AUS","Australia",10,"Victoria",1057,"Bass Coast  Bal","",NA,"","Shire","Shire","",""
1058,15,"AUS","Australia",10,"Victoria",1058,"Baw Baw - Pt B East","",NA,"","Shire","Shire","",""
1059,15,"AUS","Australia",10,"Victoria",1059,"Baw Baw  - Pt A","",NA,"","Shire","Shire","",""
1060,15,"AUS","Australia",10,"Victoria",1060,"Baw Baw  - Pt B West","",NA,"","Shire","Shire","",""
1061,15,"AUS","Australia",10,"Victoria",1061,"Bayside  - Brighton","",NA,"","City","City","",""
1062,15,"AUS","Australia",10,"Victoria",1062,"Bayside  - South","",NA,"","City","City","",""
1063,15,"AUS","Australia",10,"Victoria",1063,"Bellarine - Inner","",NA,"","Unknown","Unknown","",""
1064,15,"AUS","Australia",10,"Victoria",1064,"Benalla - Benalla","",NA,"","Rural City","Rural City","",""
1065,15,"AUS","Australia",10,"Victoria",1065,"Benalla  Bal","",NA,"","Rural City","Rural City","",""
1066,15,"AUS","Australia",10,"Victoria",1066,"Boroondara  - Camberwell N.","",NA,"","City","City","",""
1067,15,"AUS","Australia",10,"Victoria",1067,"Boroondara  - Camberwell S.","",NA,"","City","City","",""
1068,15,"AUS","Australia",10,"Victoria",1068,"Boroondara  - Hawthorn","",NA,"","City","City","",""
1069,15,"AUS","Australia",10,"Victoria",1069,"Boroondara  - Kew","",NA,"","City","City","",""
1070,15,"AUS","Australia",10,"Victoria",1070,"Brimbank - Sunshine","",NA,"","City","City","",""
1071,15,"AUS","Australia",10,"Victoria",1071,"Brimbank  - Keilor","",NA,"","City","City","",""
1072,15,"AUS","Australia",10,"Victoria",1072,"Buloke  - North","",NA,"","Shire","Shire","",""
1073,15,"AUS","Australia",10,"Victoria",1073,"Buloke  - South","",NA,"","Shire","Shire","",""
1074,15,"AUS","Australia",10,"Victoria",1074,"C. Goldfields  - M'borough","",NA,"","Shire","Shire","",""
1075,15,"AUS","Australia",10,"Victoria",1075,"C. Goldfields Bal","",NA,"","Shire","Shire","",""
1076,15,"AUS","Australia",10,"Victoria",1076,"Campaspe - Echuca","",NA,"","Shire","Shire","",""
1077,15,"AUS","Australia",10,"Victoria",1077,"Campaspe - Kyabram","",NA,"","Shire","Shire","",""
1078,15,"AUS","Australia",10,"Victoria",1078,"Campaspe - Rochester","",NA,"","Shire","Shire","",""
1079,15,"AUS","Australia",10,"Victoria",1079,"Campaspe - South","",NA,"","Shire","Shire","",""
1080,15,"AUS","Australia",10,"Victoria",1080,"Cardinia - North","",NA,"","Shire","Shire","",""
1081,15,"AUS","Australia",10,"Victoria",1081,"Cardinia - Pakenham","",NA,"","Shire","Shire","",""
1082,15,"AUS","Australia",10,"Victoria",1082,"Cardinia  - South","",NA,"","Shire","Shire","",""
1083,15,"AUS","Australia",10,"Victoria",1083,"Casey - Berwick","",NA,"","City","City","",""
1084,15,"AUS","Australia",10,"Victoria",1084,"Casey - Cranbourne","",NA,"","City","City","",""
1085,15,"AUS","Australia",10,"Victoria",1085,"Casey - Hallam","",NA,"","City","City","",""
1086,15,"AUS","Australia",10,"Victoria",1086,"Casey - South","",NA,"","City","City","",""
1087,15,"AUS","Australia",10,"Victoria",1087,"Colac-Otway - Colac","",NA,"","Shire","Shire","",""
1088,15,"AUS","Australia",10,"Victoria",1088,"Colac-Otway - North","",NA,"","Shire","Shire","",""
1089,15,"AUS","Australia",10,"Victoria",1089,"Colac-Otway - South","",NA,"","Shire","Shire","",""
1090,15,"AUS","Australia",10,"Victoria",1090,"Corangamite - North","",NA,"","Shire","Shire","",""
1091,15,"AUS","Australia",10,"Victoria",1091,"Corangamite - South","",NA,"","Shire","Shire","",""
1092,15,"AUS","Australia",10,"Victoria",1092,"Corio - Inner","",NA,"","Unknown","Unknown","",""
1093,15,"AUS","Australia",10,"Victoria",1093,"Darebin- Northcote","",NA,"","City","City","",""
1094,15,"AUS","Australia",10,"Victoria",1094,"Darebin - Preston","",NA,"","City","City","",""
1095,15,"AUS","Australia",10,"Victoria",1095,"E. Gippsland - Bairnsdale","",NA,"","Shire","Shire","",""
1096,15,"AUS","Australia",10,"Victoria",1096,"E. Gippsland - Orbost","",NA,"","Shire","Shire","",""
1097,15,"AUS","Australia",10,"Victoria",1097,"E. Gippsland - South-West","",NA,"","Shire","Shire","",""
1098,15,"AUS","Australia",10,"Victoria",1098,"E. Gippsland Bal","",NA,"","Shire","Shire","",""
1099,15,"AUS","Australia",10,"Victoria",1099,"Falls Creek Alpine Resort","",NA,"","Unknown","Unknown","",""
1100,15,"AUS","Australia",10,"Victoria",1100,"Frankston - East","",NA,"","City","City","",""
1101,15,"AUS","Australia",10,"Victoria",1101,"Frankston - West","",NA,"","City","City","",""
1102,15,"AUS","Australia",10,"Victoria",1102,"French Island","",NA,"","Unknown","Unknown","",""
1103,15,"AUS","Australia",10,"Victoria",1103,"Gannawarra","AU.VI.GA",NA,"","Shire","Shire","",""
1104,15,"AUS","Australia",10,"Victoria",1104,"Geelong West","",NA,"","Unknown","Unknown","",""
1105,15,"AUS","Australia",10,"Victoria",1105,"Geelong","",NA,"","Unknown","Unknown","",""
1106,15,"AUS","Australia",10,"Victoria",1106,"Glen Eira - Caulfield","",NA,"","City","City","",""
1107,15,"AUS","Australia",10,"Victoria",1107,"Glen Eira - South","",NA,"","City","City","",""
1108,15,"AUS","Australia",10,"Victoria",1108,"Glenelg - Heywood","",NA,"","Shire","Shire","",""
1109,15,"AUS","Australia",10,"Victoria",1109,"Glenelg - North","",NA,"","Shire","Shire","",""
1110,15,"AUS","Australia",10,"Victoria",1110,"Glenelg - Portland","",NA,"","Shire","Shire","",""
1111,15,"AUS","Australia",10,"Victoria",1111,"Golden Plains - North-West","",NA,"","Shire","Shire","",""
1112,15,"AUS","Australia",10,"Victoria",1112,"Golden Plains - South-East","",NA,"","Shire","Shire","",""
1113,15,"AUS","Australia",10,"Victoria",1113,"Gr. Bendigo - Central","",NA,"","City","City","",""
1114,15,"AUS","Australia",10,"Victoria",1114,"Gr. Bendigo - Eaglehawk","",NA,"","City","City","",""
1115,15,"AUS","Australia",10,"Victoria",1115,"Gr. Bendigo - Inner East","",NA,"","City","City","",""
1116,15,"AUS","Australia",10,"Victoria",1116,"Gr. Bendigo - Inner North","",NA,"","City","City","",""
1117,15,"AUS","Australia",10,"Victoria",1117,"Gr. Bendigo - Inner West","",NA,"","City","City","",""
1118,15,"AUS","Australia",10,"Victoria",1118,"Gr. Bendigo - Pt B","",NA,"","City","City","",""
1119,15,"AUS","Australia",10,"Victoria",1119,"Gr. Bendigo - S'saye","",NA,"","City","City","",""
1120,15,"AUS","Australia",10,"Victoria",1120,"Gr. Dandenong - Dandenong","",NA,"","City","City","",""
1121,15,"AUS","Australia",10,"Victoria",1121,"Gr. Dandenong Bal","",NA,"","City","City","",""
1122,15,"AUS","Australia",10,"Victoria",1122,"Gr. Shepparton - Pt A","",NA,"","City","City","",""
1123,15,"AUS","Australia",10,"Victoria",1123,"Gr. Shepparton - Pt B East","",NA,"","City","City","",""
1124,15,"AUS","Australia",10,"Victoria",1124,"Gr. Shepparton - Pt B West","",NA,"","City","City","",""
1125,15,"AUS","Australia",10,"Victoria",1125,"Greater Geelong - Pt B","",NA,"","City","City","",""
1126,15,"AUS","Australia",10,"Victoria",1126,"Greater Geelong - Pt C","",NA,"","City","City","",""
1127,15,"AUS","Australia",10,"Victoria",1127,"Hepburn - East","",NA,"","Shire","Shire","",""
1128,15,"AUS","Australia",10,"Victoria",1128,"Hepburn - West","",NA,"","Shire","Shire","",""
1129,15,"AUS","Australia",10,"Victoria",1129,"Hindmarsh","AU.VI.HI",NA,"","Shire","Shire","",""
1130,15,"AUS","Australia",10,"Victoria",1130,"Hobsons Bay - Altona","",NA,"","City","City","",""
1131,15,"AUS","Australia",10,"Victoria",1131,"Hobsons Bay - Williamstown","",NA,"","City","City","",""
1132,15,"AUS","Australia",10,"Victoria",1132,"Horsham - Central","",NA,"","Rural City","Rural City","",""
1133,15,"AUS","Australia",10,"Victoria",1133,"Horsham Bal","",NA,"","Unknown","Unknown","",""
1134,15,"AUS","Australia",10,"Victoria",1134,"Hume - Broadmeadows","",NA,"","City","City","",""
1135,15,"AUS","Australia",10,"Victoria",1135,"Hume - Craigieburn","",NA,"","City","City","",""
1136,15,"AUS","Australia",10,"Victoria",1136,"Hume - Sunbury","",NA,"","City","City","",""
1137,15,"AUS","Australia",10,"Victoria",1137,"Indigo - Pt A","",NA,"","Shire","Shire","",""
1138,15,"AUS","Australia",10,"Victoria",1138,"Indigo - Pt B","",NA,"","Shire","Shire","",""
1139,15,"AUS","Australia",10,"Victoria",1139,"Kingston - North","",NA,"","City","City","",""
1140,15,"AUS","Australia",10,"Victoria",1140,"Kingston - South","",NA,"","City","City","",""
1141,15,"AUS","Australia",10,"Victoria",1141,"Knox - North-East","",NA,"","City","City","",""
1142,15,"AUS","Australia",10,"Victoria",1142,"Knox - North-West","",NA,"","City","City","",""
1143,15,"AUS","Australia",10,"Victoria",1143,"Knox - South","",NA,"","City","City","",""
1144,15,"AUS","Australia",10,"Victoria",1144,"Lady Julia Percy Island","",NA,"","Unknown","Unknown","",""
1145,15,"AUS","Australia",10,"Victoria",1145,"Lake Mountain Alpine Resort","",NA,"","Unknown","Unknown","",""
1146,15,"AUS","Australia",10,"Victoria",1146,"Latrobe - Moe","",NA,"","City","City","",""
1147,15,"AUS","Australia",10,"Victoria",1147,"Latrobe - Morwell","",NA,"","City","City","",""
1148,15,"AUS","Australia",10,"Victoria",1148,"Latrobe - Traralgon","",NA,"","City","City","",""
1149,15,"AUS","Australia",10,"Victoria",1149,"Latrobe Bal","",NA,"","City","City","",""
1150,15,"AUS","Australia",10,"Victoria",1150,"Loddon - North","",NA,"","Shire","Shire","",""
1151,15,"AUS","Australia",10,"Victoria",1151,"Loddon - South","",NA,"","Shire","Shire","",""
1152,15,"AUS","Australia",10,"Victoria",1152,"Macedon Ranges - Kyneton","",NA,"","Shire","Shire","",""
1153,15,"AUS","Australia",10,"Victoria",1153,"Macedon Ranges - Romsey","",NA,"","Shire","Shire","",""
1154,15,"AUS","Australia",10,"Victoria",1154,"Macedon Ranges Bal","",NA,"","Shire","Shire","",""
1155,15,"AUS","Australia",10,"Victoria",1155,"Manningham - East","",NA,"","City","City","",""
1156,15,"AUS","Australia",10,"Victoria",1156,"Manningham - West","",NA,"","City","City","",""
1157,15,"AUS","Australia",10,"Victoria",1157,"Mansfield","",NA,"","Shire","Shire","",""
1158,15,"AUS","Australia",10,"Victoria",1158,"Maribyrnong","AU.VI.MB",NA,"","City","City","",""
1159,15,"AUS","Australia",10,"Victoria",1159,"Maroondah - Croydon","",NA,"","City","City","",""
1160,15,"AUS","Australia",10,"Victoria",1160,"Maroondah - Ringwood","",NA,"","City","City","",""
1161,15,"AUS","Australia",10,"Victoria",1161,"Melbourne - Inner","",NA,"","City","City","",""
1162,15,"AUS","Australia",10,"Victoria",1162,"Melbourne - Remainder","",NA,"","City","City","",""
1163,15,"AUS","Australia",10,"Victoria",1163,"Melbourne - S'bank-D'lands","",NA,"","City","City","",""
